success,video_path,starts,ends,text,formatted_data
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/34989799@N00_3512292740_5332fe1227.avi,tensor([[0]]),tensor([[31]]),gerbils run on exercise wheel a rat jumps off of a box then walks around to the front of it. Mice are individually running in the green circular device. Mouse jumps onto cereal box,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_80.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/88711420@N00_2909312090_36a0b39eda.mpg,tensor([[0]]),tensor([[31]]),"man standing up and giving a bow. a man wearing a white shirt and yellow tie stands up. The women in the orange shirt introduces the man in the white shirt and yellow tie. A woman in orange giving a speech.
 a man in white shirt and yellow tie stands up.",/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_81.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/53829072@N00_6530972085_4165968ac2.3gp,tensor([[0]]),tensor([[31]]),child dangling and then falling from a chair. The man lets go and the baby swings left and right. child lets go of chair and drops for first time man's face is first seen,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_82.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/72575954@N00_4909555405_9159189d96.mov,tensor([[0]]),tensor([[31]]),cat meeting a new friend. a cat walks up to a woman. the cat exits the building A cat walks through a sliding glass door outside.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_83.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/43762471@N00_12771668963_26ececc373.mov,tensor([[0]]),tensor([[31]]),sleeping through the storm. man in the windy tent sleeps man sleeping in tent a man is sleeping in a tent. a man is seen sleeping in a tent.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_84.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/33195950@N00_4369109814_5ac0ac4417.mp4,tensor([[0]]),tensor([[31]]),a woman takes something off of a table then walks out of the room. two people walk by a man in a gray hoodie A man sits with his back to the camera and two people walk into the building. Someone in a black shirt snatches something off of the table. item taken off the table,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_85.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/20143551@N00_3082151523_36c927298f.avi,tensor([[0]]),tensor([[31]]),the toy runs into a box. an rc car spins then hits an obstruction car runs into wood wall and then spins,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_86.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/28322281@N03_4550745116_b2eebe91ab.avi,tensor([[0]]),tensor([[31]]),"a child swims on an orange and yellow floatie. man moves his child through the water close by camera. Empty pool
 man walks with baby towards camera empty pool",/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_87.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/12244719@N00_5070000391_f91f7aabfd.mp4,tensor([[0]]),tensor([[31]]),a white car drives on the road in the distance. Cart goes from facing towards camera to facing away from camera. the cart comes back to the camera.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_88.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/35468159032@N01_2760849716_7035babe39.avi,tensor([[0]]),tensor([[31]]),there's a park setting then the camera moves right onto a couple. a man and woman smile and pose for the camera. the camera turns toward two people Man taking selfie with woman turns the camera away from their faces and towards a crowd. the couple in back shirts smile at the camera and each other.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_89.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/19765873@N00_3877539840_2d5dd7a2fb.avi,tensor([[0]]),tensor([[31]]),a man moves from the machine to the left and out of view. a woman in a red shirt cranks a large lever to the right of a large machine. Single man in red cranks machine. the woman points at the organ. man in red comes in from the left.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_90.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/11054484@N04_7784057808_c66ed7f73d.mov,tensor([[0]]),tensor([[31]]),a baby pulls a red block out of a toy and puts it in her mouth. a little blonde girl puts a red toy in her mouth. a child picks up a toy the baby points toward the camera. child points finger at camera recording this gif,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_91.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/14539247@N00_2880187006_cc603169b9.avi,tensor([[0]]),tensor([[31]]),a woman in a red shirt comes up on stage and stands in front of a microphone. a woman rolls a cart across some cement. A woman sets something down then put her hand on her hip. Little girl is singing into microphone and then runs away as another older woman takes over. A girl in a hat leaves the stage as a girl in a red top and black skirt comes up to the mic.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_92.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/25373834@N08_3648342581_cc602cff33.avi,tensor([[0]]),tensor([[31]]),"a message is posted on the wall. there are some doors that open. Person in red opens door. A man going into a store.
 someone with a video camera enters a store.",/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_93.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/98771204@N00_2676657779_5cdafd72ec.mov,tensor([[0]]),tensor([[31]]),the baby is hand fed a small piece of food. The baby grabs his foot. the little boy refuses the banana and grabs his toes on his foot in reaction.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_94.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/12289718@N00_5248920068_c69bbbcbf5.mov,tensor([[0]]),tensor([[31]]),the singer walks through the crowd giving hi-fives. a group of people give high fives two guys cheers and hit their hands Singing man spins around twice.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_95.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/7429469@N05_4499858445_34371f5544.3g2,tensor([[0]]),tensor([[31]]),the boy picks something out of the bin. the kid touches a white paper A smiling baby picks up food from the table. Baby reaches to paper.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_96.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/25958034@N03_5246259680_74885d7bc9.mov,tensor([[0]]),tensor([[31]]),the baby throws a fit over the taken sucker someone gives a crying baby a lollipop. Someone takes the sucker away from the baby. Baby unhappily flails arms until given candy Baby reaches toward camera.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_97.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/75654019@N00_5214512361_b0bf3aa001.mov,tensor([[0]]),tensor([[31]]),baby throws toys off couch child in purple shirt gets the toys the camera moves from a baby in white to a girl in purple. camera turns to child in purple shirt holding blocks the kid in the purple shirt holds the toy.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_98.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/25958034@N03_5884211194_e7771e9562.mov,tensor([[0]]),tensor([[31]]),a toddler picks up something blue. an adult wipes a child's face. Boy pics up blue shoe with his right hand. A man cleans a toddler's face. a baby cries after hurting itself.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_99.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/82386510@N00_3676853256_ab5afe123f.3g2,tensor([[0]]),tensor([[31]]),a woman blows out a puff of smoke. a woman smokes A tree stands by a mailbox and the camera pans to a woman smoking a cigarett. A woman in glasses is smoking a cigarette,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_100.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/23392683@N00_3749474444_a2d043b536.mp4,tensor([[0]]),tensor([[31]]),a cat tries to open a door. a cat walks away from a closed door a cat walks out of frame the cat walks away. the cat walks off the screen.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_101.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/32829891@N02_6247368996_a69d4bcfbe.mp4,tensor([[0]]),tensor([[31]]),skier start skiing a skier skis away from a group of people A boy begins to ski down a snowy mountain. Skier starts between 2 people ,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_102.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/16512777@N05_3974955697_1229e6a8d2.avi,tensor([[0]]),tensor([[31]]),we find the man outside a man is walking out a door and the camera zooms in on him. Camera looks into dark room. a room with a water heater.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_103.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/25958034@N03_4082858426_c686c6483b.mov,tensor([[0]]),tensor([[31]]),girl get off the seat a little girl gets up from her chair. girl does a little dance the little girl gets off the couch and starts to dance.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_104.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/25958034@N03_8092966907_0034e0e99b.mov,tensor([[0]]),tensor([[31]]),second set of dancers come on the front line of dancers wave their things around. A single man lead many others out on to the stage. Single line of people on stage take bows and curtsey. second line of dancers come out on the stage.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_105.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/44124468195@N01_2409718768_84ca774337.avi,tensor([[0]]),tensor([[31]]),the baby goes from crouching to standing a little girl picks up her toy then falls down. The little girl hands the women a toy. the little girl uses the object to help her stand up.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_106.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/37007021@N00_2748505520_0c816d361f.mov,tensor([[0]]),tensor([[31]]),the little girl goes under water a little girl goes underwater. A little girl is under water. Camera follows girl as she goes underwater. the little girl goes under water.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_107.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/31418118@N00_2750820568_1f4dc7f332.m4v,tensor([[0]]),tensor([[31]]),man in white shirt break dances a man with a black t shirt with lips printed on the front walk by the camera from right to left. a man in a whit shirt break dances a man spins on his hands,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_108.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/50262439@N00_3987706964_767fb52947.mp4,tensor([[0]]),tensor([[31]]),lady in red puts her hand on her shoulder a girl crosses her arms in front of her face. A little girl tells it like it is. a little girl is smiling and dancing the woman in pink picks up an item.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_109.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/59123082@N02_13522521173_f08e5c1ce4.mov,tensor([[0]]),tensor([[31]]),lady takes the silverwear a man in a black jacket spoons something onto his plate. A man in a blue shirt serves himself at a buffet style table A man scoops something out of a crock pot.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_110.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/25653648@N08_7365114216_5992b554a2.mov,tensor([[0]]),tensor([[31]]),"girl starts dancing Little kid dances on the stage.
 A small child comes out and dances on the stage where the man was dancing",/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_111.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/37228368@N00_3220356308_17d6c0711d.avi,tensor([[0]]),tensor([[31]]),a child in a black coat walks behind a post in the playground equipment. fall off the tires Woman lifts child up onto the bench. A child falls off spinning tires.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_112.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/75272678@N00_5189727440_f90bf7caed.mov,tensor([[0]]),tensor([[31]]),a baby is sitting up then leans over his his highchair. A baby takes a bite of food. a baby leans over in his high chair.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_113.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/9773596@N06_3124717377_629063766d.mov,tensor([[0]]),tensor([[31]]),man on camel rides by pyramids The cameraman focuses on the two people riding camels ahead of him. 2 sand pyramids are seen in the distance we first see part of the camel's head first time pyramids can be seen,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_114.pth
